AHRR,ADIRF-AS1,ADRA2A,AK8,APCDD1L,B3GALT2,BMP7,CDKN1C,CHI3L1,CLEC10A,COL5A1,CRACR2B,CTTNBP2,DSC2,DSTNP2,FANK1,FGD5,FSTL1,GCNT3,GYS2,H19,KCNJ2-AS1,KIT,LHX8,LINC00599,LRRN3,MAGI2-AS3,MIR4697HG,MMP3,MOG,MYO1E,NR4A1,NR4A2,NT5C1A,P2RY12,P2RY6,PACRG-AS1,PID1,PLA2G4C,PTGFR,RAD52,SASH1,SCIN,SEMA6B,SHISA6,SLC25A20,SPAG6,SPRY2,ST6GALNAC1,SYCE1L,TCEB3B,TIMM8A,TMEM163,TMTC1,TPPP3,TREM2,TYR,VSIG4,ZNF618,ZP4
3.935028,5.7397849999999995,5.095219999999999,4.280993,4.973012000000001,4.531813,4.744317,7.303116999999999,9.702164999999999,7.0851619999999995,4.746181,6.196055,3.772853,5.507715,6.301292,6.6876869999999995,4.620019999999999,4.817168,4.514812999999999,3.4452599999999998,5.905931,5.48479,5.128632,3.6087260000000003,4.930197,5.447347,4.113954,5.89438,4.3174339999999995,4.122148,5.781121,7.105158,4.826528,4.146502,4.749339,5.734294,4.305082,6.843139999999999,6.596303999999999,4.197383,6.396113,6.109341000000001,4.235478,5.330101,4.088212,8.547792999999999,4.226965,5.072461,4.737893,6.790578,5.286235,4.633393,4.20552,4.854589,7.2842199999999995,4.824949,4.5474,5.427918,5.189761,4.2393089999999995
4.7965160000000004,6.486057,4.605022,4.937176999999999,5.129297,4.545025,4.484430000000001,6.753049000000001,10.810055,7.138819,4.619632,6.323371,4.728058,6.919426,6.738117999999999,7.247985000000001,4.9175379999999995,6.500531,4.619441999999999,3.220682,5.205576000000001,5.4806230000000005,6.517285,3.4878839999999998,5.147364,8.145969000000001,4.709872,6.56395,4.430316,4.11843,5.686338,5.235328,4.978197,4.732565,5.009221,6.294194,4.503316000000001,7.571021000000001,7.356992999999999,4.167275,5.965721,6.362536,3.8681589999999995,5.6784930000000005,3.582914,8.170964,4.544771,4.2314419999999995,4.927375,6.249759,5.238792,4.849183999999999,4.213253,5.411738,6.8349020000000005,4.393932,4.604678,6.532913,5.201179,4.069849
4.757919,5.7626290000000004,4.633141999999999,4.770637000000001,4.586825,4.450182,4575.0,7.087225,10.406733000000001,7.1156429999999995,4.946587,6.317462,4.426196,6.859737,6.314986,6.02576,4.788183,5.779268,4.321552,3.2903300000000004,5.507343,5.302225,5.695463,3.53095,5.204314,8.17344,3.892097,6.8160110000000005,4.227004,4.009572,5.994254,5.959867,3.947052,4.832984,4.625285,7.151246,4.264856,8.137574,6.103166000000001,4.170024,6.398403,6.646111,4.186923,5.549429,3.520946,7.604625,4.268307,4.514454,5.076015,5.975153,5.2553019999999995,5.56539,4.076822,5.476356,6.728519,4.488908,4.643992,6.236962,5.717821,3.965005
4.254111,5.984582,5.234553,4.85182,5.038046,5.167431,4.87629,7.333388,11.716483,6.997461,4.93668,6.167689,3.446718,5.6476180000000005,6.639285000000001,5.955789,4.635172,5.869516,4.274693,3.46139,5.080399,4.735519,5.700597,3.4573449999999997,5.070201,7.2729550000000005,4.046969,5.904072,4.5574069999999995,3.967174,5.653694000000001,6.446947,4.748722,4.560797,4.477876,6.295568,4.2279919999999995,7.321960000000001,6.0719959999999995,3.778746,6.211011,6.156201,4.119207,5.3890839999999995,3.390146,7.831957000000001,4.492297,4.350626,6.038307,6.065557,5.300799,5.769168,5.110177999999999,4.94759,6.515837,4.648552,4.517215,5.326125,5.616828,4.135317
4.533091000000001,6.467779,4.9084959999999995,4.852007,4.706721,5.3815040000000005,4.684048000000001,7.289761,11.357312,6.855764999999999,4.707721,5.907011,3.4224959999999998,5.683161,6.555982000000001,6.082685,4.5107029999999995,4.745258,4.608931,3.2896019999999995,5.324133,4.502912,5.743488,3.587904,4.688228,6.05132,4.2585809999999995,7.1207259999999994,4.523417,4.057999,5.993832,6.3362099999999995,4.846682,4.343707,5.061776,6.463632,4.280391000000001,7.824475,5.761216,3.8722230000000004,6.314245,5.880742,3.995369,5.252731,3.598245,7.607261,4.8365279999999995,4.482786,5.02871,5.940137,4.926287,5.2637480000000005,4.416753,5.394808,6.875775,4.609868,4.333063,5.796567,5.674549,4.109718
4.726876,5.828578,5.140958,5.122574,5.22052,4.858961,4.711945,7.2391570000000005,11.405823,6.749592999999999,4.7039040000000005,5.747823,3.8092610000000002,6.08865,6.467105999999999,5.747193,4.6874199999999995,7.039361,4.63563,3.710776,5.487739,5.280462,5.445998,3.451422,4.700968,7.130253999999999,5.013048,6.035442,4.347397,4.098343,5.786592,6.617205,4.383356,4.242497,5.452926000000001,6.175057,4.071006,7.273629,5.089154,4.1097660000000005,5.879768,5.812374,4.178635,5.4840860000000005,3.529487,8.24164,4.674583,4.436521,5.758285,6.117811,5.290965,5.036658,5.059152,4.5899529999999995,7.038922,4.668489,4.438791,5.847881,5.562811,4.149742
5.945896,6.1684339999999995,6.021332,4.514582,5.303688,3.888236,4.791528,7.516239,11.805631,6.6723490000000005,4.6231480000000005,7.260686,3.9624269999999995,6.610580000000001,6.536405,5.881199,4.897643,6.413505000000001,4.682117,3.2482450000000003,5.515811,5.361261,5.937347,3.6496730000000004,4.885268,5.963692,4.075597,5.471082,4.144004,4.100929,6.0148470000000005,5.988843,4.6651739999999995,4.67619,4.660491,6.476545,4.232875,6.774537,6.1602879999999995,3.9934830000000003,5.704537999999999,6.0249440000000005,4.110081,5.583758,3.52832,7.918303999999999,4.258323000000001,4.166342,5.0223379999999995,5.5532,5.294355,4.745637,4.995847,5.810815,7.2844240000000005,4.463018,4.532623,5.710198,5.581029,3.9675839999999996
5.405309,6.522374,4.629707,5.584855999999999,4.814946,4.752798,4.771856,7.295949,11.413167999999999,7.055455,4.542907,6.206142,3.7709949999999997,6.912147999999999,6.685095,6.789014,4.843533,5.359294,4.545395,3.3387089999999997,5.108168,4.940548000000001,5.983528,3.6660779999999997,5.821185,8.397516,3.8519160000000006,6.828425999999999,4.159253,4.143125,5.9113690000000005,6.084174,4.918871,4.73637,4.852165,6.809595,4.63635,7.749519,5.663848000000001,3.94309,6.072778,6.6421,4.101152,6.523751,3.691832,7.9688360000000005,4.351433,4.641654,5.570281,6.398159,5.166277,5.007339,4.507853,4.381811,6.964485000000001,4.635753,4.733715,6.785557000000001,5.543085,4.341771
5.053593,5.873772,4.826567,4.833543,4.714192,4.707579,4.554525,7.62185,11.392619999999999,7.489002,4.568455999999999,5.494701,4.763282,7.48572,6.4321839999999995,5.644956,4.945263,5.984224,4.720123,3.305311,5.338261,4.624666,5.898875,3.653018,6.19987,7.457514999999999,4.111785,6.432862,4.198859,4.001194,5.611541000000001,6.716251,5.051729,4.989919,5.1661019999999995,6.938378,4.142976,8.341755000000001,4.077091,4.280691,6.143337,7.322025,4.033809,5.955139,3.40018,7.922096000000001,4.812702,4.177543,4.927957,5.51145,5.450413,5.325934999999999,4.611551,5.762419,7.269296000000001,4.609073,4.489893,6.8385929999999995,5.970282,4.154177
5.008938,5.582978,4.610366,4.983448,4.610991,4.846792,4.882522,7.275894999999999,12.007617,6.7223880000000005,4.665553,6.010072,3.971654,7.903691,6.537268,5.766523,4.930436,5.797931,4.785901,3.366953,5.607857,6.417854,5.824198,3.506175,4.904944,7.960613,3.981617,6.46734,4.388681,4.2123349999999995,5.70169,5.582733999999999,4.965172,4.982201,4.957788,6.414414,4.662914,7.176455000000001,5.035026,4.188715,5.982174,6.220618,4.010216000000001,5.937799,3.7878089999999998,7.349105000000001,4.596687,4.29455,5.218678,5.214517,5.6944230000000005,4.492604,4.380512,4.238015,5.676901,4.732062,4.360633999999999,6.076516000000001,5.113517,4.335529
4.502877,6.146796,4.316468,5.264885,4.777201,5.720204,4.658512,6.566588,11.661133999999999,6.805064999999999,4.848444000000001,5.669903,3.506686,5.857263,6.625728,6.993078999999999,4.542313,5.85896,4.2594970000000005,3.415801,5.493246,5.367808,5.648902,3.5610760000000004,4.555233,6.943060000000001,4.0553349999999995,6.440932,4.400301,4.069152,5.778621,5.684515,5.189299,5.112127,4.920266000000001,5.728772,4.407061,6.671415,5.465148999999999,4.008491,6.47602,5.4063349999999994,3.994533,5.24621,3.454846,8.071182,4.245613,4.955047,4.607991999999999,5.6546970000000005,5.346851999999999,5.5867629999999995,4.579385,5.353753,6.8210869999999995,4.411118,4.460615,5.496811,5.7208309999999996,4.148517
4.186154,5.599330999999999,4.892859,4.28981,4.54674,4.602117,4.571553,7.298717,11.212997,6.222735,4.411825,5.2440489999999995,4.418514,6.419048,6.028357,6.282146,4.650068,5.340955999999999,4.285087,3.484989,4.938607,4.909991000000001,5.4612,3.4457169999999997,4.441193,7.111474,4.33094,5.738557,4.316532,4.17114,5.824114,5.994332,4.951301,4.601787,5.172312000000001,5.9407559999999995,3.9506580000000002,6.952023,4.832821,3.9722739999999996,6.245123,5.875641000000001,3.9600989999999996,5.2158370000000005,3.3975690000000003,8.534047,4.490037,4.414268,4.999249,6.366079,5.314439,5.570553,4.856418,5.022855,6.893813000000001,4.444236,4.399668,5.380072,5.385079,4.147385
4.258736,5.747184,4.714733,5.226459999999999,4.701112,4.368087,4.720989,7.180347,11.220657000000001,6.5133339999999995,4.567874,6.3736489999999995,3.338798,6.1510050000000005,6.869114,6.3922349999999994,4.848452,6.185335,4.448211,3.381679,4.9890300000000005,5.468274,6.679709,3.4343800000000004,4.672593,7.330508,4.389028,6.081066000000001,4.170476,4.185455,5.45771,6.286106,4.835285,4.627587999999999,5.591995,6.211375,4.25393,7.5044770000000005,5.85815,4.358515000000001,6.462411,5.383925,4.112094,5.45375,3.661754,7.657352,4.519071,4.698811,4.867579,5.830262,5.442279,5.227627,4.952441,5.5184370000000005,7.447058999999999,4.572337,4.375354,5.594735,5.4240379999999995,4.084011
6.366733,5.7392080000000005,4.423556,5.06077,4.712915,5.566762000000001,4.713984,6.909101,11.768657000000001,7.089188,4.520298,6.311528,4.3366690000000006,7.084701,6.312733000000001,7.208773,4.931667,4.749562,4.449594,3.303382,5.130324,5.865635,6.261378,3.5045269999999995,6.019448000000001,8.23612,4.0527,6.919111,4.407588,4.056565,5.935923000000001,5.444248,4.408443,5.1023760000000005,4.1765669999999995,7.00985,4.172087,7.984061,5.5508489999999995,4.045646,5.635798,6.895917,4.0743529999999994,6.346654,3.7272879999999997,7.9175,5.042125,4.159675,5.487455000000001,5.686407,5.536278,5.2577940000000005,4.739177,3.9684510000000004,6.722572,4.739323000000001,4.259074,6.54535,5.401396,4.303762
4.2932760000000005,5.308458,4.983223000000001,4.979283000000001,4.740676000000001,3.888186,4.822741000000001,8.232541000000001,11.256219999999999,6.952138000000001,4.565338,5.8141370000000006,4.065893,5.857712,6.281947,5.169765,5.124344000000001,6.483733999999999,4.813130999999999,3.3609139999999997,5.316192,5.111714,4.697659,3.3931699999999996,4.695366,7.092211,4.118124,5.851495,4.518229,4.213408,5.708508,6.458206,5.088469,4.7648470000000005,5.355208999999999,6.4672339999999995,4.415041,7.628392,5.038595,4.205831,5.613148000000001,6.347112999999999,4.078238,5.554507,3.660478,7.555250999999999,4.406624,3.984196,5.516573,5.810855,5.319725,4.99074,4.798886,4.114285,7.829103,4.697032,4.660784,6.6569139999999996,5.640395,4.352538
4.2045,6.556653,4.992375,5.139278,5.253992,4.483584,5.058365,7.028834,11.650675,6.6485199999999995,4.844598,5.471489,3.310487,5.233894,6.170372,6.717089,4.4092150000000006,6.028341,4.633936,3.443451,5.569635,4.763403,5.204162999999999,3.4742839999999995,5.024289,7.447089,4.329013,6.617721,4.47464,4.189267,5.779393,5.641775,4.3670160000000005,4.922814,4.4656139999999995,6.331277,4.5172349999999994,7.031067999999999,6.455398000000001,3.8145510000000002,6.2107980000000005,5.870578,4.2613010000000004,5.63871,3.6192589999999996,7.748581,4.372875,4.0082830000000005,4.81859,6.008789,5.380992,4.740526,4.303132,4.387055,6.687636,5.07984,4.611471,5.875783,5.420401,4.0923050000000005
4.878063,5.006346,5.103348,4.664509,5.31117,5.327473,4.767606,7.42068,10.102072,6.895411,4.529905,5.933125,3.6294370000000002,6.342266,7.139366000000001,6.291965,4.75828,6.452706,4.235644000000001,3.6278230000000002,5.1883610000000004,4.482461,5.726719999999999,3.561518,4.662901000000001,6.878386999999999,4.136679,6.279095,4.284258,4.108766999999999,5.873643,5.701075,4.757944,4.828713,5.78525,6.050342,4.135212,6.582889999999999,5.6860919999999995,4.162408999999999,6.563776,5.761035,4.008323000000001,5.351205,3.7389120000000005,7.592136,4.493258,4.580445,5.388692,5.669505,5.208832,5.020896,4.614253,3.8556779999999997,7.354678,4.445130000000001,4.4087,5.110226,5.661169999999999,4.0824739999999995
4.484762,6.134253,4.35893,4.731408,4.8659099999999995,5.4481209999999995,4.630477,7.2159580000000005,9.924341,6.844744,4.479321,6.358322,3.597083,6.223218,7.072974,6.689719,4.828921,5.368082,4.391177,3.2727060000000003,5.500401999999999,4.932695,6.202502,3.521866,4.667527,6.970388000000001,4.102188,6.152782,4.058669,3.983222,5.552268,6.308433,4.724409,4.889212000000001,5.49224,5.913532,4.466569,7.3751169999999995,5.317254,3.9275660000000006,6.573859,6.440398,4.0344489999999995,5.379691,3.425881,8.318147,4.392086,4.436765,5.507722,6.231616000000001,5.134887,5.49155,4.502155999999999,5.072298,7.400882000000001,4.824159,4.464101,6.018179,5.830223,4.3213669999999995
5.034899,5.927052,4.455472,4.828009,4.706576,6.858414,4.668044999999999,6.8280009999999995,9.342659,6.745361999999999,4.708558,5.520331,4.424323,5.648066,6.700336999999999,7.22213,4.690084,4.844974,4.662243,3.491911,5.80931,4.317429,6.665552000000001,3.3349010000000003,5.168299,7.919801,3.92332,7.071092,4.325111,3.932697,5.728892,5.646704,4.611159,4.7668550000000005,4.648064,6.089139,4.5612639999999995,7.190537,5.665904,4.406097,6.199407,6.432718,4.0309040000000005,5.588926,3.5795839999999997,8.249371,4.41571,4.489253,5.783711,6.121029,5.233307,5.619706,4.7145410000000005,5.164235,6.987272,4.314925,4.36747,5.499062,5.543888,4.293563
5.163447,6.069791,4.867761,4.7344610000000005,4.576626,5.604516,4.671001,6.9255960000000005,11.306386999999999,7.055572,4.535424,6.2617,4.173691000000001,6.8867460000000005,6.849797,7.1503380000000005,4.787892,5.8655029999999995,4.556116,3.19065,5.830863,5.424643,6.156875,3.4878120000000004,5.159875,7.7432360000000005,4.201078,6.577808999999999,3.97082,4.213403,5.873122,5.98971,5.101382,4.7055169999999995,4.799358,6.516127,4.417622,8.123709,6.11085,4.150591,5.997687,7.087346000000001,4.040743,5.811854,3.6495269999999995,7.84753,4.886677,4901.0,4.707732,5.859618,5.417453,5.133878,4.536798,5.703454,7.256953,4.803094000000001,4.402533,6.637397999999999,5.450417,4.137658999999999
4.533427,6.1536800000000005,4.889946,4.524082,4.981783999999999,4.862644,4.689214,7.1677029999999995,11.451497,6.531254,4.783366,5.751901999999999,3.6964930000000003,5.939780000000001,6.899141999999999,6.435596,4.618326000000001,4.363656,4.421777,3.368642,5.371282,4.848205999999999,6.218845,3.474509,4.701087,6.208067,4.256545,5.7620059999999995,4.298871,4.109301,5.96053,5.989447,5.245341000000001,4.696396,4.787447,5.938079,3.910107,7.6138449999999995,5.67289,3.9688489999999996,5.779955999999999,5.525728,4.211208,5.291580000000001,3795.0,8.573250999999999,4.545503,4.234019,4.629251,6.2674769999999995,5.537739,4.0566260000000005,4.454495,5.401081,7.239843,4.53599,4.5408029999999995,6.117426,5.49829,3.944668
4.337562999999999,5.7988669999999995,5.621155,4.812333,4.81193,3.997176,4.930841,7.6089080000000004,11.246734,6.98106,4.640769000000001,6.2114720000000005,4.259303,6.588825999999999,6.708038,5.930194,4.758269,6.924917,4.473868,3.406427,5.375772,4.368251,5.441561,3.499989,4.7365949999999994,6.29819,4.499128,5.708905000000001,4.479329,4.181928,6.011822,5.967606,5.10048,4.986196,5.127301999999999,6.1237449999999995,4.309189,7.2314419999999995,5.568892,4.030885,6.026831,4.880104,4.100188,5.569596,3.545959,8.371917999999999,4.655965,4.258317,4.7012480000000005,5.901032,5.566707,4.690739,5.029143,5.81364,7.456883,4.796894,4.504553,5.8304160000000005,5.647602,4.294025
4.434878,5.691721,5.500108,5.013512,4.985201999999999,4.244551,4.769184,7.586396000000001,11.14648,6.846064,4.733442,6.049526,3.375107,7.12595,6.6056610000000004,5.643312,4.874989,6.664408,4.3270610000000005,3.289426,5.894225,4.7730440000000005,5.627088,3.396836,4.836844999999999,6.209426000000001,4.1081970000000005,5.775342,4.299554,4.1338919999999995,5.834413,6.409629,4.869261,4.702743,5.540183,6.377705000000001,4.147814,8.063558,6.133108,3.8873919999999997,5.916681,6.410729,4.111055,5.791142,3.526499,7.824194,4.307018,4.272007,4.656644,6.024701,5.127428,4.948003,4.3483849999999995,5.365661,7.225475,4.790265,4.82178,5.951232,5.585011,4.052033
5.349068,6.354368,4.877432,5.627130999999999,4.718801,5.236611,4.686171,7.219728999999999,10.742208999999999,6.705489999999999,4.558333,5.870533999999999,3.4706650000000003,5.561518,6.692075,6.433127,4.618012,5.264867,4.798598,3.3375760000000003,5.046602,5.347553,5.308664,3.446711,5.024830000000001,8.852886,4.019481,6.827151,4.453291,4.154039,5.882333,5.909447,4.443955,4.806047,4.973758999999999,6.6898729999999995,4.190199,7.292867,5.6356470000000005,3.8759620000000004,6.259105,6.488416,3.9893940000000003,5.717383,3.470486,7.730048,4.565012,4.100261,5.598917,6.113932,5.347455,5.3695949999999995,4.528098,5.105821,6.4377699999999995,4.393923,4.516341000000001,5.95841,5.439232,4.306049
4.047872,5.401046,4.687292,4.891765,4.859334,4.919719000000001,4.426493,7.211911,11.734731,7.3030800000000005,4.35545,5.942273,3.305043,7.195575999999999,6.945632000000001,6.6471100000000005,4.900569,6.239994,4.307378,3.478768,6.434332,5.42427,5.712403,3.5631459999999997,4.648548,5.106203,4.012214,5.762786,4.442474,4.085381,6.120469,6.25479,5.154822,4.5412,5.6238220000000005,6.376518,3.8342389999999997,7.733258,5.394319,3.961632,6.353187999999999,5.9376809999999995,3.938684,5.417237,3.899599,8.06386,4.674326000000001,4.652685,4.702881,5.494507,5.028983,5.6817470000000005,4.938386,4.490637,7.4175580000000005,4.738144999999999,4.374586,6.232625,5.636329,3.972711
4.734592,5.834918,4.747045,4.845781,4.462357,4.82008,4.558808,6.268667,11.816373,7.175505,4.611365,5.977183,4.040726,7.273244999999999,6.3836900000000005,5.8938489999999994,4.763305,5.865663,4.466894,3.4637279999999997,5.138091999999999,5.867815,6.047994999999999,3.48031,5.122319,9.058788999999999,4.490703,6.4442699999999995,4.5427800000000005,3.9413440000000004,5.825239,5.121689,4.4987010000000005,4.665404,4.836779,6.455998999999999,4.486369,7.8160490000000005,5.266167,4.100256,6.205864,6.155922,4.106799,5.939407,3.6068510000000003,8.080866,4.346941,4.566349,5.083344,5.925323000000001,5.461545,4.46253,4.385265,4.973021,6.875111,4.606028,4.555308999999999,6.765788000000001,5.51703,4.232969000000001
4.328178,5.7515160000000005,4.269954,4.868914,4.7057970000000005,5.527051,4.70496,6.8719660000000005,10.617028999999999,6.508833999999999,4.5664169999999995,5.333711,3.698413,6.523829,6.900619,6.39011,4.500753,5.592475,4.253627,3.647536,5.5363169999999995,4.976173,5.854279,3.524193,4.696331,7.2688619999999995,4.308773,6.625108,4.369886,4.126149,5.760617,5.611371,4.891722,4.736649,4.726185,5.918581,4.224581,7.637275999999999,5.026497,4.001695,6.672476,6.677954,4.076098,5.330596,3.660415,8.016973,4.641208,4.953435,5.290875,5.675639,5.477176999999999,5.547256,4.784551,4.435025,7.012481,4.367387,4.482335,5.690884,5.754075,4.346117
6.110405999999999,5.421583,5.586861,5.6201550000000005,4.386191999999999,4.912563,4.6607400000000005,7.464986,11.196464,7.228835000000001,4.622936,6.26887,4.555177,6.310937,6.597492999999999,6.296835,4.807574,6.590939,4.87667,3.487103,5.112302,5.04507,6.1735050000000005,3.6445410000000003,6.4237470000000005,9.111856,4.206025,7.172308,4.288537,4.097230000000001,5.665014,6.090664,4.554948,4.677607,5.135001,7.239477000000001,3.937761,8.273838,5.710399,4.0758019999999995,6.095923,6.882846000000001,4.085075,6.441718,3.5337,7.1812949999999995,4.637812,4.1491169999999995,5.781314,5.973066,5.282344999999999,5.313297,4.76883,4.731514,7.300682000000001,4.80545,4.603892,6.612347,5.768730000000001,4.236102
4.321019000000001,5.841007,5.070508,4.921643,4.764699,4.957749,4.781005,7.112871000000001,11.985394,7.302527,4.830814,6.04866,4.265719,6.937094999999999,6.570619000000001,5.783128,4.808382,5.705899,4.889287,3.4432120000000004,5.510133000000001,4.537664,5.987793,3.483479,4.690361,7.519792999999999,4.52578,6.4816400000000005,4.435414,4.234763,5.563144,5.172114,4.595043,5.194916,5.002981,6.411988,4.759302,7.2222740000000005,4.800153,4.000986,5.506476999999999,6.1576889999999995,4.235437,5.615508999999999,3.401676,8.190316000000001,4.370188,4.2630669999999995,4.418642,5.905833,5.554303,4.251097,4.281073,4.102079,7.008895,4.769665,4.922396,5.284905999999999,5.471008,4.3917720000000005
4.380458999999999,5.139661,5.653969,3.842058,4.986127,4.1378699999999995,4.457161,7.4571380000000005,11.826494,6.572182000000001,4.659753,5.715633,3.3727660000000004,6.817467999999999,6.630294999999999,5.796212000000001,5.1361360000000005,6.709847,4.683366,3.457214,5.568582,5.49455,5.817339,3.619886,4.744458,7.340998,3.9705470000000003,6.048854,4.269604,4.169625,5.816486,5.645569999999999,4.705608,4.753833,5.874603,5.873359,4.4058980000000005,6.624452000000001,5.909992,4.104171,5.290298,5.763822,4.328459,5.63888,3.8135660000000002,7.266177000000001,4.417455,4.384775,5.603848999999999,5.730706,5.405373,4.622564,4.723287,5.578037999999999,6.646472,4.7959760000000005,4.561685,6.3787139999999996,5.484941,4.207791
4.372733,6.081518,4.664537,4.863448,4.643112,5.006366000000001,4.755007,6.448567,12.010537,6.7657240000000005,4.7565550000000005,6.348326,3.833168,6.782108999999999,6.390471,6.35774,4.761941,5.846014,4.6180959999999995,3.2966029999999997,5.158735,4.828132,6.382038,3.6357730000000004,4.765157,7.279361,4.485876,6.1064050000000005,4.391212,4.092912999999999,5.349661,5.119205,4.557309,4.974724,5.282291000000001,5.891013,4.322126,7.688608,5.027716000000001,3.97172,5.536038,6.51779,4.109482,5.308296,3.6244120000000004,8.402466,4.261216,3.769111,5.1901779999999995,5.399323000000001,5.556030000000001,5.056984,4.387419,4.612269,6.342712000000001,4.8730910000000005,4.357829,6.570255,5.3536410000000005,4.121346
4.431546,5.445894,5.031766,5.076436,4.667166,4.186539,4.709658,7.7747660000000005,10.275846000000001,7.212769000000001,4.743969,5.818136,3.3892849999999997,5.504689,6.314923,5.9334169999999995,4.8940779999999995,6.280583,5.105321,3.39,5.474347,5.460072,5.950311,3.576753,4.9075690000000005,5.717142,4.0089239999999995,5.740522,4.4229449999999995,4.175054,5.903085,6.269073000000001,4.8666480000000005,4.827788,4.532928,6.327142,4.263477,7.701353999999999,6.899128,3.8048589999999995,6.029619,5.766662999999999,4.128177,5.6564239999999995,3.7061940000000004,7.850619999999999,4.401889,4.431547,4.642812,6.302574,5.675095,4.742395,4.471035,4.736893,7.383975,4.892188,4.4478230000000005,7.03105,6.110855,4.254701
4.840589,5.825734,5.390496,5.4364669999999995,4.865316,4.506772,4.471559,7.328222,10.213409,7.219107000000001,4.629159,6.115255,3.7793019999999995,6.2779,6.529328,5.880857,5.044719000000001,6.857224,4.559172,3.435057,5.356775,4.568583,5.444986,3.5453410000000005,5.013344999999999,7.913606,3.9962470000000003,6.42649,4.465537,4.117985,5.792616000000001,6.420074,4.397364,4.706398,5.2935550000000005,6.735274,4.429275,7.785178,5.788964,4.10466,5.363343,7.008038000000001,4.137199,5.495801,3.678612,7.892021000000001,4.400154,4.035915,5.218438,6.003411,5.302074,4.878559,4.61396,5.0783190000000005,6.633029,4.84805,4.527154,6.464055,5.477796,4.591418
6.373339,5.840207,4.493411,4.904671,4.704655000000001,5.460491,4.794221,7.122615,8.63528,7.265875,4.7202,6.183838,4.98707,6.279062000000001,6.552001000000001,6.991296000000001,4.387118,6.5259849999999995,4.670429,3.304936,4.90578,4.688019000000001,6.005111,3.517157,6.230236,8.878072999999999,4.141514,6.621894999999999,4.22359,3.962743,5.894988,5.54254,4.456665,4.989308,4.884482,7.354660000000001,4.197143,7.517958,6.262151,4.040538,6.382953,6.91379,3.933815,5.989751999999999,3.591475,8.460293,4.26692,4.559033,4.777006,5.895121,5.514393,5.702742,4.549459,5.169596,6.989469000000001,4.53659,4.325511,6.969241,6.027157,4.0126919999999995
4.218837000000001,5.958117,4.385038,4.893491,4.927428,5.34382,4.835441,6.908376,9.892566,7.023067,4.398345,5.87324,3.553325,7.329592,6.940883,6.77115,4.666819,5.077565,4.300823,3.335464,5.434539,5.443217,5.746389,3.486763,5.109466,7.703564999999999,4.33676,6.227481,4.5366290000000005,4.135356,5.942143,5.449358999999999,4.804468,4.674949,4.615882,6.386847,3.966214,7.532804,5.794976999999999,4.525354,5.581591,5.740104,4.350316,5.396079,3.528524,8.411377,4.634958,4.044222,5.367821,6.133146,5.325424,4.46056,4.148001,5.725159,6.816866,4.502269,4.443802,6.238641,5.138204,4.1878519999999995
4.286371,5.678093,4.711665,4.552207,4.829168,4.699426,4.628981,7.502125,11.250947,6.501106,4.594602,5.411599,3.727126,6.489718,6.9767,5.366649,5.1645900000000005,5.721926,4.700546,3.3435610000000002,6.050878,4.758954,6.088587,3.552135,4.534683,7.036511,4.2726440000000006,6.081512,4.488092,4.136092,5.97144,5.85909,4.444597,4.6832,6.124423999999999,6.012786,4.178623,7.334822,5.103306,4.063655000000001,5.528366,5.8452519999999994,4.125195,5.639925,3.85802,7.413523,4.2719879999999995,4.683697,4.349183999999999,5.543341000000001,5.412789,4.175758,4.534021,5.7141,7.369155999999999,4.449498999999999,4.639647,6.101312,5.686211,4.291426
4.768827,5.236145,5.015994,5.154937,5.0061290000000005,5.293746,4.697042,6.885192999999999,10.302351,6.944138000000001,4.543685,6.302219999999999,3.992569,6.595022999999999,6.652518,6.616847,4.910309,4.751283,4.678463,3.312178,5.322277,5.6635919999999995,5.965383,3.428661,4.776712,8.918341,4.24294,6.415783,4.201469,4.063827,5.637437,5.402939,4.97203,4.912958000000001,4.806447,6.158524,4.0005239999999995,7.277741000000001,5.335968,4.085026,5.566365,6.27441,4.1768160000000005,5.880564,3.5131040000000002,7.897735000000001,4.237131,4.197858,4.665511,5.658563,5.353987999999999,5.532133999999999,4.198969,4.481756,6.82062,4.59135,4.5848949999999995,5.609973,5.093053,4.400535
4.758302,5.217314,4.534625,4.718262999999999,4.456807,5.8048269999999995,4.489306,6.347716,10.80745,7.028974000000001,4.837696,6.077183,4.02679,6.4968129999999995,6.746158,6.750733,4.788482,5.536143,4.380921,3.2799519999999998,5.580613,5.517848000000001,6.445218,3.4827410000000003,4.642066000000001,7.246528,3.969679,6.2733989999999995,4.421278,4.084436,5.7507019999999995,5.113936,4.701224,4.762795,4.85195,6.013538,4.271113,7.374841,4.804982,4.095525,6.146808999999999,5.969124,4.079041999999999,5.650864,3.714321,7.912889999999999,4.5727,4.329834,5.001197,5.7898559999999994,5.309334,4.567036,4.169141000000001,4.999931,7.1317580000000005,4.61435,4.5054989999999995,5.964013,5.555022,4.210367
